date,portfolio_value,nav,daily_return,benchmark_nav
2021-10-11,1007071.9235742869,1.0070719235742869,0.0001760714285714286,0.9663848274929118
2021-10-12,1007249.7017411763,1.0072497017411763,0.0001765297619047619,0.9540647440219552
2021-10-13,1007427.0376440221,1.0074270376440222,0.00017605952380952383,0.9633934329602689
2021-10-14,1007604.4227583111,1.0076044227583112,0.00017607738095238096,0.9603329383811154
2021-10-15,1007782.4508659347,1.0077824508659348,0.0001766845238095238,0.9636011349504543
2021-10-18,1007964.9674662327,1.0079649674662328,0.00018110714285714285,0.9565262619357174
2021-10-19,1008145.5731891533,1.0081455731891533,0.00017917857142857145,0.9653679626794718
2021-10-20,1008325.4671653024,1.0083254671653024,0.00017844047619047616,0.9634529068570276
2021-10-21,1008503.7367071223,1.0085037367071223,0.00017679761904761907,0.965427400044353
2021-10-22,1008683.5445191793,1.0086835445191793,0.00017829166666666666,0.9677678147838185
2021-10-25,1008862.9400883857,1.0088629400883857,0.00017785119047619046,0.9732691137021261
2021-10-26,1009041.7730547896,1.0090417730547896,0.00017726190476190476,0.970777511787147
2021-10-27,1009220.6437276665,1.0092206437276665,0.00017726785714285712,0.9593610077771432
2021-10-28,1009398.9513892565,1.0093989513892565,0.00017667857142857142,0.9510746463709676
2021-10-29,1009577.5909703439,1.009577590970344,0.00017697619047619048,0.9600791514273173
2021-11-01,1009754.4773774286,1.0097544773774285,0.00017520833333333331,0.9586497321199605
2021-11-02,1009930.3369384618,1.0099303369384618,0.00017416071428571426,0.9486101511091795
2021-11-03,1010106.9845750745,1.0101069845750745,0.00017491071428571428,0.9469049343917612
2021-11-04,1010282.9175540962,1.0102829175540962,0.00017417261904761905,0.9558212880274237
2021-11-05,1010456.7764197474,1.0104567764197474,0.00017208928571428573,0.9492054380549312
2021-11-08,1010631.278696261,1.010631278696261,0.00017269642857142858,0.9512249385154794
2021-11-09,1010805.6607171352,1.0108056607171352,0.00017254761904761905,0.9528125408529132
2021-11-10,1010980.9813489662,1.0109809813489663,0.00017344642857142857,0.9483781371544405
2021-11-11,1011157.6923996645,1.0111576923996646,0.00017479166666666668,0.9617762398019659
2021-11-12,1011334.5908266724,1.0113345908266724,0.00017494642857142855,0.9614577914247877
2021-11-15,1011510.7857798801,1.0115107857798802,0.0001742202380952381,0.9586469008994454
2021-11-16,1011686.8609073764,1.0116868609073764,0.00017407142857142857,0.9570686689886201
2021-11-17,1011863.2738037471,1.0118632738037472,0.000174375,0.9593563316968081
2021-11-18,1012038.8200357609,1.0120388200357608,0.00017348809523809523,0.9515527573192661
2021-11-19,1012215.3364732886,1.0122153364732887,0.0001744166666666667,0.9621434765017004
2021-11-22,1010901.3604647205,1.0109013604647206,-0.001298119047619048,0.968263333171801
2021-11-23,990584.0417352904,0.9905840417352905,-0.020098220780007645,0.9686112262423378
2021-11-24,996454.0863713127,0.9964540863713127,0.005925842118089372,0.9689302043317414
2021-11-25,983993.2824275633,0.9839932824275633,-0.0125051461117759,0.9651849745044936
2021-11-26,984158.4527285423,0.9841584527285423,0.00016785714285714285,0.9593401480750244
2021-11-29,984323.9436588375,0.9843239436588375,0.0001681547619047619,0.9581139921347228
2021-11-30,984489.4624172206,0.9844894624172206,0.0001681547619047619,0.9562464094872407
2021-12-01,984655.8938768759,0.9846558938768759,0.00016905357142857144,0.9586632489146787
2021-12-02,984823.5256817614,0.9848235256817615,0.00017024404761904763,0.9590836029644666
2021-12-03,983544.0816466914,0.9835440816466914,-0.0012991607142857147,0.9681115614862458
2021-12-06,979759.9605604487,0.9797599605604487,-0.003847434148459505,0.9648436937038056
2021-12-07,978485.6369341266,0.9784856369341266,-0.00130064880952381,0.9681175892460525
2021-12-08,1000808.4535405906,1.0008084535405906,0.022813637486195235,0.9822464207755909
2021-12-09,987682.8368271844,0.9876828368271844,-0.01311501383403714,0.995110646563637
2021-12-10,990407.8042542926,0.9904078042542926,0.0027589498627534643,0.99115930388288
2021-12-13,1011992.1838296195,1.0119921838296195,0.021793426387202566,0.9969399803352553
2021-12-14,1006892.4529513128,1.0068924529513128,-0.005039298682138202,0.9909017541456876
2021-12-15,1015601.1030929894,1.0156011030929895,0.008649037060661734,0.984014161801549
2021-12-16,1022867.2108072088,1.0228672108072088,0.007154489781559322,0.9904657279204024
2021-12-17,1011021.1321798604,1.0110211321798603,-0.011581247792663103,0.9763518196628703
2021-12-20,967622.9196403133,0.9676229196403132,-0.04292512901879343,0.9614208576965185
2021-12-21,966966.7752518633,0.9669667752518633,-0.0006780992627726429,0.9689146234859386
2021-12-22,967292.10741686,0.9672921074168599,0.00033644606342543316,0.9699203278107665
2021-12-23,984125.7432289025,0.9841257432289024,0.017402846237416877,0.9761696169232607
2021-12-24,972170.8289547747,0.9721708289547747,-0.012147750789349182,0.9701975316981164
2021-12-27,968281.1548110322,0.9682811548110323,-0.004001019191168698,0.9697028352773802
2021-12-28,969988.2881660344,0.9699882881660344,0.0017630554374832475,0.9756210177171021
2021-12-29,964396.359012837,0.964396359012837,-0.005764945021934401,0.9635313590642081
2021-12-30,963854.0753328224,0.9638540753328224,-0.000562303740517763,0.9712500516241095
2021-12-31,966666.2178560926,0.9666662178560926,0.002917601943322316,0.9756239950651276
2022-01-04,977559.6577305032,0.9775596577305032,0.011269080964234323,0.9720759460473118
2022-01-05,970409.7452329297,0.9704097452329297,-0.007314042105801198,0.9604272088913036
2022-01-06,970572.6643214076,0.9705726643214075,0.00016788690476190476,0.9531785354688089
2022-01-07,970735.4721086293,0.9707354721086293,0.0001677440476190476,0.952067126156099
2022-01-10,970897.5849324715,0.9708975849324715,0.00016700000000000002,0.9558210323042807
2022-01-11,971059.1526930784,0.9710591526930784,0.0001664107142857143,0.9470883609492712
2022-01-12,971220.7473402919,0.9712207473402918,0.0001664107142857143,0.9562258420401429
2022-01-13,971381.7965520739,0.9713817965520739,0.0001658214285714286,0.941116367053821
2022-01-14,971543.3176859233,0.9715433176859233,0.00016627976190476188,0.934709552485047
2022-01-17,971704.4319527729,0.9717044319527729,0.00016583333333333334,0.9432368598900385
2022-01-18,971862.9990777846,0.9718629990777846,0.0001631845238095238,0.9503147467846785
2022-01-19,972021.0078037181,0.9720210078037181,0.00016258333333333332,0.943954510359865
2022-01-20,972178.7934281456,0.9721787934281456,0.00016232738095238095,0.9484453923411318
2022-01-21,972335.6151263713,0.9723356151263712,0.0001613095238095238,0.939260529404992
2022-01-24,972490.4422099441,0.9724904422099442,0.00015923214285714287,0.9404576607685278
2022-01-25,972646.6137554228,0.9726466137554227,0.00016058928571428574,0.9167133833273294
2022-01-26,972803.7772374286,0.9728037772374286,0.00016158333333333332,0.9230229865697673
2022-01-27,972962.135795166,0.972962135795166,0.00016278571428571427,0.9035270377084048
2022-01-28,973118.6263301142,0.9731186263301143,0.00016083928571428572,0.8943025376850519
2022-02-07,973276.5032424908,0.9732765032424908,0.00016223809523809523,0.9079125800205661
2022-02-08,973434.2377624538,0.9734342377624539,0.00016206547619047618,0.9062050435289193
2022-02-09,973592.5830651299,0.97359258306513,0.00016266666666666667,0.9159118739324356
2022-02-10,973750.9541253087,0.9737509541253087,0.00016266666666666667,0.9140010192759171
2022-02-11,973912.6141721032,0.9739126141721033,0.00016601785714285715,0.9051886718958274
2022-02-14,974075.0372889122,0.9740750372889122,0.00016677380952380953,0.8961601836618226
2022-02-15,974237.1975903581,0.9742371975903581,0.0001664761904761905,0.9054808173211222
2022-02-16,974398.9441612818,0.9743989441612818,0.00016602380952380954,0.9085386268072708
2022-02-17,974560.178186572,0.974560178186572,0.0001654702380952381,0.9101117990530461
2022-02-18,974722.4598591004,0.9747224598591004,0.00016651785714285713,0.9155330018296806
2022-02-21,974886.6541782315,0.9748866541782315,0.00016845238095238095,0.9140163991963935
2022-02-22,975050.2958666114,0.9750502958666114,0.00016785714285714285,0.9023673332534866
2022-02-23,975212.2238621749,0.9752122238621749,0.00016607142857142857,0.9129727565166611
2022-02-24,975374.0336284853,0.9753740336284853,0.00016592261904761906,0.8950074385295902
2022-02-25,975535.1445179685,0.9755351445179685,0.00016517857142857144,0.9033623154722344
2022-02-28,975696.2820195183,0.9756962820195183,0.00016517857142857144,0.9056747833253238
2022-03-01,975859.0432594207,0.9758590432594206,0.00016681547619047622,0.9120424722531711
2022-03-02,976022.702953134,0.976022702953134,0.00016770833333333332,0.9059164964935698
2022-03-03,976187.11630131,0.97618711630131,0.00016845238095238095,0.901370140856143
2022-03-04,976350.5404837267,0.9763505404837266,0.0001674107142857143,0.8913140109048018
2022-03-07,976513.9978367126,0.9765139978367127,0.00016741666666666668,0.8651610406448736
2022-03-08,976678.3544426818,0.9766783544426818,0.0001683095238095238,0.8447405430248067
2022-03-09,976843.6107456781,0.976843610745678,0.00016920238095238094,0.8349239891268709
2022-03-10,977009.3369158773,0.9770093369158773,0.0001696547619047619,0.8483820405855641
2022-03-11,977171.60188325,0.97717160188325,0.00016608333333333335,0.8523202865881958
2022-03-14,977332.5850881628,0.9773325850881628,0.0001647440476190476,0.8277557954307644
2022-03-15,977496.503542032,0.977496503542032,0.00016772023809523808,0.7876889837410677
2022-03-16,977659.1403412402,0.9776591403412402,0.00016638095238095236,0.8196301377542214
2022-03-17,977821.3619257412,0.9778213619257412,0.00016592857142857143,0.8354188499410568
2022-03-18,977983.9072660656,0.9779839072660655,0.00016623214285714285,0.8417103151062584
2022-03-21,978147.6438932064,0.9781476438932064,0.00016742261904761904,0.8414866852174324
2022-03-22,978312.4268373579,0.978312426837358,0.00016846428571428573,0.8409422323793833
2022-03-23,978477.2375415504,0.9784772375415505,0.00016846428571428573,0.8453997607563868
2022-03-24,978640.6199431428,0.9786406199431428,0.0001669761904761905,0.8398983157105688
2022-03-25,978803.5636063633,0.9788035636063632,0.0001665,0.825967961872118
2022-03-28,978966.1323910973,0.9789661323910972,0.0001660892857142857,0.8225282298714335
2022-03-29,979128.4368177964,0.9791284368177965,0.00016579166666666665,0.8194174674286805
2022-03-30,979289.8939313986,0.9792898939313986,0.00016489880952380952,0.8413915744740597
2022-03-31,976776.5250104284,0.9767765250104284,-0.002566521860937643,0.8349801020908897
2022-04-01,976937.8268624129,0.9769378268624128,0.00016513690476190477,0.8442774649441477
2022-04-06,977098.3470515361,0.9770983470515361,0.00016430952380952382,0.8421872935663514
2022-04-07,977257.6722427214,0.9772576722427214,0.0001630595238095238,0.8296656819925264
2022-04-08,977417.8087097403,0.9774178087097403,0.00016386309523809523,0.832997937209265
2022-04-11,977578.8499296516,0.9775788499296516,0.00016476190476190478,0.8072030524137284
2022-04-12,977740.0631560643,0.9777400631560642,0.00016491071428571428,0.8222818588887917
2022-04-13,977900.8722970467,0.9779008722970467,0.0001644702380952381,0.8136159130082478
2022-04-14,978061.85340731,0.97806185340731,0.0001646190476190476,0.8240090860624737
2022-04-15,978222.4069179841,0.9782224069179841,0.0001641547619047619,0.821812515591121
2022-04-18,978386.0670203129,0.9783860670203128,0.00016730357142857145,0.818559644144442
2022-04-19,978550.3426999468,0.9785503426999468,0.0001679047619047619,0.8144192489970224
2022-04-20,978715.356576189,0.978715356576189,0.0001686309523809524,0.8004869041712415
2022-04-21,978879.9846551265,0.9788799846551265,0.0001682083333333333,0.7829657590181639
2022-04-22,979045.5144258648,0.9790455144258648,0.00016910119047619046,0.7849818985459716
2022-04-25,979209.6211025685,0.9792096211025685,0.00016761904761904766,0.743403032441751
2022-04-26,979374.3381495468,0.9793743381495468,0.0001682142857142857,0.7344644491585591
2022-04-27,979539.963175268,0.979539963175268,0.00016911309523809525,0.7576456059722465
2022-04-28,979706.0535049766,0.9797060535049765,0.00016955952380952379,0.760902514191402
2022-04-29,979871.588838517,0.979871588838517,0.00016896428571428574,0.781833435205519
2022-05-05,980036.5455544428,0.9800365455544428,0.00016834523809523808,0.7827980776999068
2022-05-06,980201.4775380885,0.9802014775380884,0.0001682916666666667,0.7636686896985426
2022-05-09,980365.7429690326,0.9803657429690326,0.00016758333333333333,0.7603815878825375
2022-05-10,980529.6566199508,0.9805296566199507,0.00016719642857142855,0.7693449032468753
2022-05-11,980694.4789860395,0.9806944789860396,0.00016809523809523807,0.7793519708865783
2022-05-12,980858.2491265631,0.980858249126563,0.00016699404761904763,0.7768656478279147
2022-05-13,981022.5428832918,0.9810225428832918,0.00016749999999999995,0.7830555178414663
2022-05-16,981187.307955137,0.981187307955137,0.00016795238095238096,0.7780606786084875
2022-05-17,981351.8787644439,0.981351878764444,0.00016772619047619047,0.7862725332502652
2022-05-18,981514.2749762387,0.9815142749762388,0.00016548214285714286,0.7835736859935708
2022-05-19,981676.5403183412,0.9816765403183412,0.00016532142857142857,0.7860293770728536
2022-05-20,981839.5687437869,0.9818395687437869,0.00016607142857142857,0.8006343468292993
2022-05-23,982001.3092798878,0.9820013092798878,0.00016473214285714287,0.7982415088454551
2022-05-24,982162.9303287067,0.9821629303287067,0.0001645833333333333,0.7770095651597828
2022-05-25,982324.1395120627,0.9823241395120627,0.00016413690476190475,0.7837505185471709
2022-05-26,982482.597751234,0.9824825977512339,0.0001613095238095238,0.7873717591817903
2022-05-27,982640.3446892799,0.98264034468928,0.00016055952380952384,0.7882404689655588
2022-05-30,982799.5850665667,0.9827995850665667,0.00016205357142857145,0.7937660615824809
2022-05-31,982960.0270988288,0.9829600270988288,0.00016324999999999998,0.8058000091220104
2022-06-01,983121.2266923204,0.9831212266923204,0.00016399404761904764,0.8044655726964552
2022-06-02,983282.745317189,0.9832827453171891,0.00016429166666666667,0.8071671963758482
2022-06-06,983445.3147310816,0.9834453147310815,0.00016533333333333336,0.8221194016290336
2022-06-07,983606.7402548853,0.9836067402548853,0.00016414285714285714,0.8240494720531781
2022-06-08,983768.6899337077,0.9837686899337077,0.00016464880952380952,0.8311505018922879
2022-06-09,983930.168537241,0.983930168537241,0.00016414285714285714,0.821754101118813
2022-06-10,984091.380809974,0.984091380809974,0.00016384523809523813,0.8347381514654395
2022-06-13,984253.357565106,0.984253357565106,0.0001645952380952381,0.8271311185894711
2022-06-14,984415.6539133874,0.9844156539133875,0.00016489285714285713,0.833407331695768
2022-06-15,984578.709475301,0.984578709475301,0.00016563690476190476,0.8412644983377725
2022-06-16,984741.2118470649,0.9847412118470649,0.00016504761904761905,0.8371919611530246
2022-06-17,984903.8817167743,0.9849038817167743,0.0001651904761904762,0.8476561521773358
2022-06-20,985067.1705728306,0.9850671705728306,0.00016579166666666665,0.8513013942555488
2022-06-21,985230.4865008185,0.9852304865008185,0.00016579166666666665,0.8488379036203952
2022-06-22,985393.3603478518,0.9853933603478517,0.0001653154761904762,0.8374799419442711
2022-06-23,985556.4370835526,0.9855564370835526,0.00016549404761904765,0.8523305703117453
2022-06-24,985720.5674287712,0.9857205674287711,0.00016653571428571428,0.8621211317787576
2022-06-27,985886.7845594537,0.9858867845594538,0.00016862500000000002,0.8707802096663098
2022-06-28,986053.5285302661,0.9860535285302662,0.0001691309523809524,0.8807188713651768
2022-06-29,986219.5963786962,0.9862195963786962,0.00016841666666666668,0.8662782950580026
2022-06-30,983646.4070333695,0.9836464070333695,-0.0026091444083804097,0.8783597888362494
2022-07-01,983811.8411359333,0.9838118411359333,0.0001681845238095238,0.8751282337401592
2022-07-04,983978.4157062969,0.983978415706297,0.0001693154761904762,0.8822493013141414
2022-07-05,984144.3624947029,0.9841443624947029,0.00016864880952380953,0.8809043437078325
2022-07-06,984310.472003887,0.984310472003887,0.0001687857142857143,0.868107811489009
2022-07-07,984476.6095499832,0.9844766095499832,0.0001687857142857143,0.8721349760817578
2022-07-08,984642.9392171587,0.9846429392171587,0.00016895238095238096,0.868365580417467
2022-07-11,984808.605391682,0.984808605391682,0.00016825,0.854538356069526
2022-07-12,984973.4260080976,0.9849734260080976,0.00016736309523809523,0.8459016722229523
2022-07-13,985137.9810625486,0.9851379810625486,0.0001670654761904762,0.8479496492821021
2022-07-14,985301.6253818196,0.9853016253818195,0.00016611309523809526,0.84914552029586
2022-07-15,985465.0036400235,0.9854650036400235,0.0001658154761904762,0.8347484717208654
2022-07-18,985628.2916716088,0.9856282916716088,0.00016569642857142857,0.8450738781421137
2022-07-19,985791.7358298093,0.9857917358298093,0.00016582738095238095,0.8423690396574904
2022-07-20,985954.3327881417,0.9859543327881417,0.00016494047619047621,0.8469639826921462
2022-07-21,986116.5164071096,0.9861165164071096,0.00016449404761904762,0.8377954495053008
2022-07-22,986280.1060934921,0.9862801060934921,0.00016589285714285713,0.8362311179739085
2022-07-25,986443.2532610417,0.9864432532610418,0.00016541666666666666,0.8305210576409646
2022-07-26,986605.8989641091,0.9866058989641091,0.00016488095238095237,0.8379841731850647
2022-07-27,986768.5773570092,0.9867685773570092,0.00016488690476190474,0.8356529644787584
2022-07-28,986932.157743196,0.986932157743196,0.00016577380952380953,0.8362662251082972
2022-07-29,987094.0616138353,0.9870940616138353,0.00016404761904761906,0.8262259317259026
2022-08-01,987254.4173943684,0.9872544173943685,0.00016245238095238096,0.830721891638158
2022-08-02,987414.9285083966,0.9874149285083966,0.00016258333333333332,0.8127880275977145
2022-08-03,987574.9014817545,0.9875749014817545,0.00016201190476190476,0.8053333691832825
2022-08-04,987734.7475336659,0.9877347475336659,0.00016185714285714284,0.8116039198485488
2022-08-05,987895.4837257066,0.9878954837257066,0.00016273214285714288,0.8234923974514118
2022-08-08,988056.6576978102,0.9880566576978103,0.0001631488095238095,0.8238849690082727
2022-08-09,988217.8050336492,0.9882178050336492,0.0001630952380952381,0.8257081471585128
2022-08-10,988378.7786553906,0.9883787786553906,0.00016289285714285716,0.818137993212998
2022-08-11,988539.4902214415,0.9885394902214415,0.00016260119047619047,0.83444361320216
2022-08-12,988700.4044442934,0.9887004044442933,0.0001627797619047619,0.8334854185841715
2022-08-15,988856.8427428108,0.9888568427428108,0.00015822619047619048,0.8333838782303379
2022-08-16,989011.9166855423,0.9890119166855423,0.00015682142857142856,0.8329428288718806
2022-08-17,989165.7080385869,0.9891657080385869,0.00015549999999999999,0.8396945774291045
2022-08-18,989317.6156294643,0.9893176156294643,0.00015357142857142856,0.8333977603438322
2022-08-19,989469.9882086572,0.9894699882086573,0.00015401785714285715,0.8265643265082591
2022-08-22,989622.6787410639,0.9896226787410639,0.00015431547619047616,0.8337170672201343
2022-08-23,989776.2764276601,0.9897762764276602,0.00015520833333333334,0.8304854207943503
2022-08-24,989930.0452420339,0.9899300452420339,0.00015535714285714285,0.8128468621866152
2022-08-25,990085.5467533073,0.9900855467533073,0.00015708333333333332,0.8191272033950827
2022-08-26,990241.3084259304,0.9902413084259305,0.00015732142857142857,0.8170403381522107
2022-08-29,990395.8862730345,0.9903958862730345,0.0001561011904761905,0.8147451864091113
2022-08-30,990549.9282046317,0.9905499282046316,0.00015553571428571428,0.8119032985856117
2022-08-31,990704.5542276506,0.9907045542276506,0.0001561011904761905,0.8081233086768124
2022-09-01,990858.614682884,0.9908586146828839,0.00015550595238095238,0.8019494213597176
2022-09-02,991013.2947901974,0.9910132947901974,0.00015610714285714286,0.7996857600951233
2022-09-05,991167.7276953022,0.9911677276953023,0.00015583333333333332,0.7995452036959959
2022-09-06,991321.9486738852,0.9913219486738852,0.0001555952380952381,0.8085796100941743
2022-09-07,991476.6362029595,0.9914766362029594,0.0001560416666666667,0.8093073616281617
2022-09-08,991631.589837246,0.991631589837246,0.00015628571428571427,0.8057862914019652
2022-09-09,991787.1225300569,0.9917871225300569,0.0001568452380952381,0.8155926346401075
2022-09-13,991943.1341865278,0.9919431341865278,0.00015730357142857142,0.8176375064896599
2022-09-14,992100.3394600261,0.9921003394600261,0.00015848214285714285,0.8091766323041131
2022-09-15,992257.5696477529,0.9922575696477529,0.00015848214285714285,0.7988548060068711
2022-09-16,992415.4449146378,0.9924154449146378,0.00015910714285714286,0.77979448152014
2022-09-19,992573.4634453013,0.9925734634453013,0.00015922619047619048,0.7777521486360816
2022-09-20,992730.8572373618,0.9927308572373619,0.00015857142857142855,0.7799404994349708
2022-09-21,992887.1591653666,0.9928871591653665,0.00015744642857142856,0.7762620316140662
2022-09-22,993043.7812046822,0.9930437812046822,0.00015774404761904762,0.7707228491386708
2022-09-23,993202.2071536336,0.9932022071536336,0.0001595357142857143,0.7662570828232648
2022-09-26,993362.7393722826,0.9933627393722826,0.00016163095238095238,0.7606662260069819
2022-09-27,993522.6885119419,0.9935226885119419,0.00016101785714285716,0.7726541616466543
2022-09-28,993684.7332452033,0.9936847332452032,0.00016310119047619048,0.7582824479287863
2022-09-29,993847.3958871614,0.9938473958871614,0.00016369642857142858,0.758125707907875
2022-09-30,991259.6811056864,0.9912596811056864,-0.002603734529248403,0.7529284090091486
2022-10-10,991421.3626401011,0.9914213626401011,0.00016310714285714287,0.7378673204947288
2022-10-11,991583.2121775519,0.991583212177552,0.00016324999999999998,0.7404596225303562
2022-10-12,991744.6513681442,0.9917446513681442,0.00016280952380952378,0.7533188069192914
2022-10-13,991905.5265183768,0.9919055265183768,0.00016221428571428574,0.7489243873608694
2022-10-14,992064.8041099773,0.9920648041099773,0.00016057738095238096,0.7669619288699868
2022-10-17,992224.2549066474,0.9922242549066473,0.0001607261904761905,0.7689198731167523
2022-10-18,992383.7313312364,0.9923837313312365,0.0001607261904761905,0.7683582868281013
2022-10-19,992543.5287401648,0.9925435287401648,0.00016102380952380952,0.7571094824022935
2022-10-20,992704.0785639358,0.9927040785639358,0.00016175595238095237,0.7531130045867418
2022-10-21,992865.2629797399,0.9928652629797399,0.0001623690476190476,0.7515797434172619
2022-10-24,993025.734827869,0.993025734827869,0.000161625,0.7333040323320271
2022-10-25,993186.9714706943,0.9931869714706943,0.0001623690476190476,0.7315400906213412
2022-10-26,993346.7386010753,0.9933467386010753,0.00016086309523809526,0.7392395856795554
2022-10-27,993506.1057120605,0.9935061057120604,0.00016043452380952382,0.7351203790211531
2022-10-28,993663.7242729862,0.9936637242729862,0.0001586488095238095,0.7158415573744009
2022-10-31,993820.0666136036,0.9938200666136036,0.0001573392857142857,0.7118006385297296
2022-11-01,993977.5930097576,0.9939775930097575,0.00015850595238095237,0.7348613314769785
