date,order_book_id,weight
2021-06-07,002612.XSHE,0.005250813078052849
2021-06-07,002658.XSHE,0.008779818231703356
2021-06-07,002810.XSHE,0.008813786468974827
2021-06-07,002876.XSHE,0.011414307007821452
2021-06-07,300137.XSHE,0.00921484896311285
2021-06-07,300390.XSHE,0.00750555202783439
2021-06-07,600025.XSHG,0.015917781396282405
2021-06-07,600507.XSHG,0.009901784673243824
2021-06-07,600578.XSHG,0.014329481605878804
2021-06-07,600744.XSHG,0.007102637997115118
2021-06-07,600780.XSHG,0.01370917418051714
2021-06-07,600917.XSHG,0.012919762718163624
2021-06-07,601158.XSHG,0.022826281489116453
2021-06-07,603098.XSHG,0.009661300250943427
2021-06-07,603126.XSHG,0.006766241647687232
2021-06-07,603300.XSHG,0.01822729304688726
2021-06-07,603486.XSHG,0.008642398886547739
2021-06-07,603778.XSHG,0.009882160203958806
2021-06-07,603801.XSHG,0.008659119869160526
2021-06-07,603877.XSHG,0.009977703725216377
2021-06-07,688198.XSHG,0.009225796769356196
2021-06-07,688202.XSHG,0.006943956455262374
2021-06-08,000027.XSHE,0.008517001382012244
2021-06-08,000069.XSHE,0.015390331791475942
2021-06-08,000883.XSHE,0.013320583938492173
2021-06-08,000966.XSHE,0.008496262332664688
2021-06-08,002192.XSHE,0.00890955975426734
2021-06-08,002372.XSHE,0.011393418790558699
2021-06-08,002534.XSHE,0.009613218295963103
2021-06-08,002568.XSHE,0.00950730256854618
2021-06-08,002612.XSHE,0.005320581142407227
2021-06-08,002658.XSHE,0.008896476530961721
2021-06-08,002810.XSHE,0.008930896107507458
2021-06-08,002876.XSHE,0.011565970015825088
2021-06-08,300137.XSHE,0.009337287558034752
2021-06-08,300390.XSHE,0.007605279028035903
2021-06-08,600025.XSHG,0.01612928250674406
2021-06-08,600507.XSHG,0.01003335064979583
2021-06-08,600578.XSHG,0.014519878822458938
2021-06-08,600744.XSHG,0.007197011439380624
2021-06-08,600780.XSHG,0.013891329311970875
2021-06-08,600917.XSHG,0.013091428862694977
2021-06-08,601158.XSHG,0.023129576512616774
2021-06-08,603098.XSHG,0.009789670887573432
2021-06-08,603126.XSHG,0.00685614535892126
2021-06-08,603300.XSHG,0.01846948086340213
2021-06-08,603486.XSHG,0.00875723128159397
2021-06-08,603778.XSHG,0.010013465428277654
2021-06-08,603801.XSHG,0.008774174437529945
2021-06-08,603877.XSHG,0.010110278445600057
2021-06-08,688198.XSHG,0.009348380828845046
2021-06-08,688202.XSHG,0.007036221480439085
2021-06-09,000027.XSHE,0.008862725408268378
2021-06-09,000069.XSHE,0.016015059584006806
2021-06-09,000883.XSHE,0.013861296062952373
2021-06-09,000966.XSHE,0.008841144514788178
2021-06-09,002192.XSHE,0.00927121859782704
2021-06-09,002372.XSHE,0.011855902996022525
2021-06-09,002534.XSHE,0.010003440204530442
2021-06-09,002568.XSHE,0.009893225122201619
2021-06-09,002612.XSHE,0.00553655536291873
2021-06-09,002658.XSHE,0.009257604297392892
2021-06-09,002810.XSHE,0.009293421041093089
2021-06-09,002876.XSHE,0.012035458459242957
2021-06-09,300137.XSHE,0.0097163088243331
2021-06-09,300390.XSHE,0.007913994216450337
2021-06-09,600025.XSHG,0.01678400595209082
2021-06-09,600507.XSHG,0.010440626664898162
2021-06-09,600578.XSHG,0.015109272993258717
2021-06-09,600744.XSHG,0.007489154138463555
2021-06-09,600780.XSHG,0.01445520926036766
2021-06-09,600917.XSHG,0.013622839073032095
2021-06-09,601158.XSHG,0.024068457458958938
2021-06-09,603098.XSHG,0.010187055399230597
2021-06-09,603126.XSHG,0.0071344515457782524
2021-06-09,603300.XSHG,0.019219198164193197
2021-06-09,603486.XSHG,0.009112706773698858
2021-06-09,603778.XSHG,0.010419934258017686
2021-06-09,603801.XSHG,0.009130337690012572
2021-06-09,603877.XSHG,0.01052067713100659
2021-06-09,688198.XSHG,0.00972785239567487
2021-06-09,688202.XSHG,0.007321837357522876
2021-06-10,000027.XSHE,0.008872841847494501
2021-06-10,000069.XSHE,0.016033340120695128
2021-06-10,000883.XSHE,0.013877118166510423
2021-06-10,000966.XSHE,0.00885123632030545
2021-06-10,002192.XSHE,0.009281801315352006
2021-06-10,002372.XSHE,0.01186943602526635
2021-06-10,002534.XSHE,0.010014858723125963
2021-06-10,002568.XSHE,0.009904517834780274
2021-06-10,002612.XSHE,0.005542875114831475
2021-06-10,002658.XSHE,0.009268171474749726
2021-06-10,002810.XSHE,0.00930402910180061
2021-06-10,002876.XSHE,0.01204919644371756
2021-06-10,300137.XSHE,0.00972739959418048
2021-06-10,300390.XSHE,0.007923027717753665
2021-06-10,600025.XSHG,0.0168031642096655
2021-06-10,600507.XSHG,0.010452544213989728
2021-06-10,600578.XSHG,0.015126519611533116
2021-06-10,600744.XSHG,0.0074977027021622756
2021-06-10,600780.XSHG,0.014471709291593608
2021-06-10,600917.XSHG,0.013638388987671337
2021-06-10,601158.XSHG,0.02409593062053551
